-6.831809040518331821e-01,-4.200518936997692243e-02,7.290400650203747723e-01
1.828910680349866424e-01,7.609858689117063868e-01,-6.224559137398544273e-01
-6.151787351388410263e-01,5.147623987134094525e-01,-5.971388420658905183e-01
-3.386707358650963839e-01,-8.096653430991653799e-01,-4.793163515390485019e-01
-5.262952865514943790e-01,-7.819040761585529520e-01,3.341246579352089574e-01
